Single_LiF_short_sca
Wavelength = 1.54059 Å (Cu)
10.0	163.0
10.01	167.0
10.02	173.0
10.03	158.0
10.04	158.0
10.05	174.0
10.06	175.0
10.07	170.0
10.08	178.0
10.09	176.0
10.1	169.0
10.11	173.0
10.12	181.0
10.13	181.0
10.14	179.0
10.15	172.0
10.16	154.0
10.17	176.0
10.18	173.0
10.19	169.0
10.2	170.0
10.21	157.0
10.22	161.0
10.23	171.0
10.24	160.0
10.25	160.0
10.26	167.0
10.27	179.0
10.28	181.0
10.29	174.0
10.3	174.0
10.31	179.0
10.32	160.0
10.33	159.0
10.34	162.0
10.35	169.0
10.36	177.0
10.37	161.0
10.38	167.0
10.39	168.0
10.4	164.0
10.41	177.0
10.42	176.0
10.43	153.0
10.44	153.0
10.45	170.0
10.46	180.0
10.47	187.0
10.48	169.0
10.49	160.0
10.5	154.0
10.51	160.0
10.52	161.0
10.53	167.0
10.54	168.0
10.55	189.0
10.56	163.0
10.57	165.0
10.58	164.0
10.59	149.0
10.6	157.0
10.61	160.0
10.62	149.0
10.63	153.0
10.64	170.0
10.65	179.0
10.66	179.0
10.67	162.0
10.68	167.0
10.69	180.0
10.7	172.0
10.71	158.0
10.72	165.0
10.73	182.0
10.74	174.0
10.75	165.0
10.76	171.0
10.77	177.0
10.78	151.0
10.79	158.0
10.8	185.0
10.81	173.0
10.82	168.0
10.83	174.0
10.84	164.0
10.85	160.0
10.86	163.0
10.87	173.0
10.88	164.0
10.89	153.0
10.9	151.0
10.91	161.0
10.92	176.0
10.93	166.0
10.94	170.0
10.95	173.0
10.96	161.0
10.97	173.0
10.98	158.0
10.99	164.0
11.0	169.0
11.01	171.0
11.02	172.0
11.03	178.0
11.04	170.0
11.05	169.0
11.06	169.0
11.07	165.0
11.08	163.0
11.09	176.0
11.1	166.0
11.11	155.0
11.12	164.0
11.13	162.0
11.14	162.0
11.15	181.0
11.16	174.0
11.17	177.0
11.18	174.0
11.19	175.0
11.2	158.0
11.21	181.0
11.22	175.0
11.23	179.0
11.24	168.0
11.25	166.0
11.26	167.0
11.27	161.0
11.28	151.0
11.29	159.0
11.3	178.0
11.31	168.0
11.32	157.0
11.33	186.0
11.34	174.0
11.35	175.0
11.36	169.0
11.37	168.0
11.38	165.0
11.39	173.0
11.4	174.0
11.41	195.0
11.42	190.0
11.43	172.0
11.44	166.0
11.45	162.0
11.46	169.0
11.47	185.0
11.48	161.0
11.49	153.0
11.5	171.0
11.51	174.0
11.52	167.0
11.53	166.0
11.54	166.0
11.55	161.0
11.56	174.0
11.57	177.0
11.58	170.0
11.59	183.0
11.6	175.0
11.61	190.0
11.62	185.0
11.63	189.0
11.64	199.0
11.65	173.0
11.66	180.0
11.67	170.0
11.68	169.0
11.69	170.0
11.7	174.0
11.71	178.0
11.72	193.0
11.73	185.0
11.74	195.0
11.75	198.0
11.76	193.0
11.77	165.0
11.78	180.0
11.79	186.0
11.8	182.0
11.81	187.0
11.82	156.0
11.83	179.0
11.84	197.0
11.85	191.0
11.86	200.0
11.87	185.0
11.88	169.0
11.89	177.0
11.9	179.0
11.91	173.0
11.92	187.0
11.93	186.0
11.94	190.0
11.95	188.0
11.96	187.0
11.97	171.0
11.98	173.0
11.99	174.0
12.0	171.0
12.01	185.0
12.02	174.0
12.03	190.0
12.04	178.0
12.05	169.0
12.06	171.0
12.07	183.0
12.08	189.0
12.09	186.0
12.1	181.0
12.11	178.0
12.12	181.0
12.13	179.0
12.14	181.0
12.15	182.0
12.16	193.0
12.17	179.0
12.18	164.0
12.19	181.0
12.2	184.0
12.21	190.0
12.22	174.0
12.23	171.0
12.24	192.0
12.25	170.0
12.26	167.0
12.27	179.0
12.28	185.0
12.29	194.0
12.3	190.0
12.31	192.0
12.32	177.0
12.33	170.0
12.34	187.0
12.35	191.0
12.36	191.0
12.37	198.0
12.38	196.0
12.39	193.0
12.4	192.0
12.41	203.0
12.42	193.0
12.43	185.0
12.44	189.0
12.45	200.0
12.46	196.0
12.47	207.0
12.48	176.0
12.49	164.0
12.5	174.0
12.51	169.0
12.52	168.0
12.53	176.0
12.54	191.0
12.55	183.0
12.56	172.0
12.57	176.0
12.58	186.0
12.59	201.0
12.6	188.0
12.61	191.0
12.62	187.0
12.63	188.0
12.64	176.0
12.65	182.0
12.66	180.0
12.67	184.0
12.68	208.0
12.69	193.0
12.7	193.0
12.71	185.0
12.72	171.0
12.73	173.0
12.74	190.0
12.75	201.0
12.76	191.0
12.77	179.0
12.78	191.0
12.79	194.0
12.8	195.0
12.81	197.0
12.82	192.0
12.83	195.0
12.84	187.0
12.85	191.0
12.86	181.0
12.87	183.0
12.88	180.0
12.89	184.0
12.9	191.0
12.91	178.0
12.92	196.0
12.93	218.0
12.94	192.0
12.95	193.0
12.96	190.0
12.97	186.0
12.98	193.0
12.99	186.0
13.0	184.0
13.01	205.0
13.02	191.0
13.03	196.0
13.04	201.0
13.05	190.0
13.06	196.0
13.07	176.0
13.08	172.0
13.09	182.0
13.1	194.0
13.11	190.0
13.12	190.0
13.13	176.0
13.14	190.0
13.15	197.0
13.16	176.0
13.17	184.0
13.18	206.0
13.19	192.0
13.2	178.0
13.21	185.0
13.22	191.0
13.23	183.0
13.24	177.0
13.25	179.0
13.26	185.0
13.27	181.0
13.28	194.0
13.29	191.0
13.3	187.0
13.31	200.0
13.32	197.0
13.33	197.0
13.34	189.0
13.35	187.0
13.36	189.0
13.37	181.0
13.38	174.0
13.39	187.0
13.4	199.0
13.41	203.0
13.42	184.0
13.43	181.0
13.44	182.0
13.45	188.0
13.46	199.0
13.47	205.0
13.48	200.0
13.49	189.0
13.5	188.0
13.51	191.0
13.52	200.0
13.53	200.0
13.54	202.0
13.55	185.0
13.56	193.0
13.57	193.0
13.58	180.0
13.59	168.0
13.6	180.0
13.61	200.0
13.62	198.0
13.63	209.0
13.64	187.0
13.65	180.0
13.66	181.0
13.67	198.0
13.68	204.0
13.69	195.0
13.7	195.0
13.71	198.0
13.72	205.0
13.73	196.0
13.74	187.0
13.75	186.0
13.76	184.0
13.77	187.0
13.78	198.0
13.79	207.0
13.8	202.0
13.81	200.0
13.82	205.0
13.83	205.0
13.84	207.0
13.85	209.0
13.86	204.0
13.87	192.0
13.88	193.0
13.89	196.0
13.9	181.0
13.91	193.0
13.92	183.0
13.93	197.0
13.94	194.0
13.95	184.0
13.96	184.0
13.97	192.0
13.98	201.0
13.99	194.0
14.0	184.0
14.01	194.0
14.02	190.0
14.03	180.0
14.04	186.0
14.05	192.0
14.06	192.0
14.07	182.0
14.08	189.0
14.09	207.0
14.1	209.0
14.11	206.0
14.12	209.0
14.13	201.0
14.14	195.0
14.15	190.0
14.16	195.0
14.17	218.0
14.18	213.0
14.19	186.0
14.2	179.0
14.21	181.0
14.22	197.0
14.23	207.0
14.24	203.0
14.25	193.0
14.26	199.0
14.27	214.0
14.28	204.0
14.29	200.0
14.3	192.0
14.31	192.0
14.32	201.0
14.33	191.0
14.34	205.0
14.35	208.0
14.36	201.0
14.37	192.0
14.38	187.0
14.39	194.0
14.4	191.0
14.41	189.0
14.42	196.0
14.43	208.0
14.44	198.0
14.45	187.0
14.46	201.0
14.47	193.0
14.48	188.0
14.49	199.0
14.5	197.0
14.51	195.0
14.52	209.0
14.53	193.0
14.54	200.0
14.55	214.0
14.56	201.0
14.57	199.0
14.58	190.0
14.59	183.0
14.6	182.0
14.61	181.0
14.62	192.0
14.63	205.0
14.64	201.0
14.65	202.0
14.66	198.0
14.67	187.0
14.68	186.0
14.69	201.0
14.7	198.0
14.71	189.0
14.72	183.0
14.73	190.0
14.74	192.0
14.75	191.0
14.76	189.0
14.77	205.0
14.78	201.0
14.79	195.0
14.8	176.0
14.81	178.0
14.82	188.0
14.83	188.0
14.84	197.0
14.85	199.0
14.86	199.0
14.87	198.0
14.88	199.0
14.89	204.0
14.9	205.0
14.91	206.0
14.92	209.0
14.93	206.0
14.94	207.0
14.95	205.0
14.96	192.0
14.97	186.0
14.98	183.0
14.99	191.0
15.0	190.0
15.01	192.0
15.02	197.0
15.03	184.0
15.04	181.0
15.05	201.0
15.06	204.0
15.07	192.0
15.08	189.0
15.09	194.0
15.1	190.0
15.11	187.0
15.12	192.0
15.13	193.0
15.14	201.0
15.15	196.0
15.16	184.0
15.17	186.0
15.18	195.0
15.19	196.0
15.2	191.0
15.21	199.0
15.22	187.0
15.23	177.0
15.24	194.0
15.25	203.0
15.26	195.0
15.27	195.0
15.28	194.0
15.29	195.0
15.3	196.0
15.31	199.0
15.32	197.0
15.33	192.0
15.34	188.0
15.35	188.0
15.36	182.0
15.37	193.0
15.38	204.0
15.39	197.0
15.4	201.0
15.41	202.0
15.42	184.0
15.43	175.0
15.44	174.0
15.45	186.0
15.46	186.0
15.47	188.0
15.48	196.0
15.49	203.0
15.5	194.0
15.51	195.0
15.52	191.0
15.53	188.0
15.54	184.0
15.55	185.0
15.56	180.0
15.57	188.0
15.58	186.0
15.59	185.0
15.6	197.0
15.61	205.0
15.62	193.0
15.63	185.0
