Thick_LiMnO2_0p6mm_p
Wavelength = 1.54059 Å (Cu)
Angle	I(o)	I(b)
14.43	2018.0	1912.4
14.44	1999.0	1913.1
14.45	1997.0	1913.8
14.46	2004.0	1914.4
14.47	2036.0	1915.1
14.48	2017.0	1915.8
14.49	2001.0	1916.4
14.5	2035.0	1917.1
14.51	2039.0	1917.7
14.52	2016.0	1918.4
14.53	1982.0	1919.0
14.54	1971.0	1919.7
14.55	1981.0	1920.3
14.56	1993.0	1921.0
14.57	1997.0	1921.6
14.58	2005.0	1922.3
14.59	1985.0	1922.9
14.6	1986.0	1923.6
14.61	1977.0	1924.2
14.62	2000.0	1924.8
14.63	2034.0	1925.5
14.64	2020.0	1926.1
14.65	1991.0	1926.7
14.66	1989.0	1927.4
14.67	1975.0	1928.0
14.68	1979.0	1928.6
14.69	2006.0	1929.3
14.7	2019.0	1929.9
14.71	2019.0	1930.5
14.72	1959.0	1931.1
14.73	1930.0	1931.8
14.74	1971.0	1932.4
14.75	1980.0	1933.0
14.76	1984.0	1933.6
14.77	1976.0	1934.2
14.78	2007.0	1934.8
14.79	2029.0	1935.5
14.8	2018.0	1936.1
14.81	1959.0	1936.7
14.82	1958.0	1937.3
14.83	1987.0	1937.9
14.84	2016.0	1938.5
14.85	2050.0	1939.1
14.86	2042.0	1939.7
14.87	2059.0	1940.3
14.88	2047.0	1940.9
14.89	2005.0	1941.5
14.9	1964.0	1942.1
14.91	1988.0	1942.7
14.92	2002.0	1943.3
14.93	1974.0	1943.9
14.94	2009.0	1944.5
14.95	2001.0	1945.0
14.96	2018.0	1945.6
14.97	2068.0	1946.2
14.98	2065.0	1946.8
14.99	2015.0	1947.4
15.0	2003.0	1948.0
15.01	2012.0	1948.5
15.02	2047.0	1949.1
15.03	2032.0	1949.7
15.04	2034.0	1950.3
15.05	2048.0	1950.8
15.06	2053.0	1951.4
15.07	2062.0	1952.0
15.08	2013.0	1952.5
15.09	2009.0	1953.1
15.1	2032.0	1953.7
15.11	2001.0	1954.2
15.12	1985.0	1954.8
15.13	1984.0	1955.3
15.14	1978.0	1955.9
15.15	2002.0	1956.5
15.16	2013.0	1957.0
15.17	2057.0	1957.6
15.18	2084.0	1958.1
15.19	2075.0	1958.7
15.2	2057.0	1959.2
15.21	2057.0	1959.8
15.22	2018.0	1960.3
15.23	2018.0	1960.8
15.24	2037.0	1961.4
15.25	2031.0	1961.9
15.26	2031.0	1962.5
15.27	2003.0	1963.0
15.28	2006.0	1963.5
15.29	2014.0	1964.1
15.3	2051.0	1964.6
15.31	2059.0	1965.1
15.32	2008.0	1965.7
15.33	2042.0	1966.2
15.34	2061.0	1966.7
15.35	2036.0	1967.2
15.36	2002.0	1967.8
15.37	1980.0	1968.3
15.38	2015.0	1968.8
15.39	2058.0	1969.3
15.4	2072.0	1969.8
15.41	2054.0	1970.3
15.42	2020.0	1970.8
15.43	2009.0	1971.4
15.44	1989.0	1971.9
15.45	2007.0	1972.4
15.46	2041.0	1972.9
15.47	2052.0	1973.4
15.48	2059.0	1973.9
15.49	2057.0	1974.4
15.5	2057.0	1974.9
15.51	2061.0	1975.4
15.52	2050.0	1975.9
15.53	2049.0	1976.4
15.54	2075.0	1976.9
15.55	2090.0	1977.3
15.56	2065.0	1977.8
15.57	2033.0	1978.3
15.58	2046.0	1978.8
15.59	2064.0	1979.3
15.6	2090.0	1979.8
15.61	2098.0	1980.2
15.62	2041.0	1980.7
15.63	2026.0	1981.2
15.64	2045.0	1981.7
15.65	2041.0	1982.2
15.66	2028.0	1982.6
15.67	2009.0	1983.1
15.68	2020.0	1983.6
15.69	2071.0	1984.0
15.7	2112.0	1984.5
15.71	2092.0	1985.0
15.72	2098.0	1985.4
15.73	2110.0	1985.9
15.74	2075.0	1986.3
15.75	2090.0	1986.8
15.76	2100.0	1987.2
15.77	2110.0	1987.7
15.78	2132.0	1988.1
15.79	2121.0	1988.6
15.8	2074.0	1989.0
15.81	2082.0	1989.5
15.82	2133.0	1989.9
15.83	2205.0	1990.4
15.84	2197.0	1990.8
15.85	2177.0	1991.3
15.86	2154.0	1991.7
15.87	2142.0	1992.1
15.88	2173.0	1992.6
15.89	2217.0	1993.0
15.9	2186.0	1993.4
15.91	2173.0	1993.8
15.92	2192.0	1994.3
15.93	2194.0	1994.7
15.94	2231.0	1995.1
15.95	2266.0	1995.5
15.96	2287.0	1996.0
15.97	2344.0	1996.4
15.98	2389.0	1996.8
15.99	2386.0	1997.2
16.0	2404.0	1997.6
16.01	2438.0	1998.0
16.02	2483.0	1998.4
16.03	2518.0	1998.9
16.04	2537.0	1999.3
16.05	2550.0	1999.7
16.06	2592.0	2000.1
16.07	2680.0	2000.5
16.08	2754.0	2000.9
16.09	2804.0	2001.3
16.1	2838.0	2001.7
16.11	2893.0	2002.1
16.12	3007.0	2002.4
16.13	3149.0	2002.8
16.14	3279.0	2003.2
16.15	3372.0	2003.6
16.16	3463.0	2004.0
16.17	3581.0	2004.4
16.18	3748.0	2004.8
16.19	3887.0	2005.1
16.2	4010.0	2005.5
16.21	4063.0	2005.9
16.22	4065.0	2006.3
16.23	4046.0	2006.6
16.24	4065.0	2007.0
16.25	4082.0	2007.4
16.26	3962.0	2007.7
16.27	3842.0	2008.1
16.28	3760.0	2008.5
16.29	3723.0	2008.8
16.3	3659.0	2009.2
16.31	3547.0	2009.5
16.32	3427.0	2009.9
16.33	3273.0	2010.3
16.34	3162.0	2010.6
16.35	3122.0	2011.0
16.36	3025.0	2011.3
16.37	2931.0	2011.7
16.38	2884.0	2012.0
16.39	2839.0	2012.3
16.4	2783.0	2012.7
16.41	2751.0	2013.0
16.42	2685.0	2013.4
16.43	2661.0	2013.7
16.44	2681.0	2014.0
16.45	2632.0	2014.4
16.46	2588.0	2014.7
16.47	2541.0	2015.0
16.48	2514.0	2015.3
16.49	2488.0	2015.7
16.5	2496.0	2016.0
16.51	2511.0	2016.3
16.52	2475.0	2016.6
16.53	2441.0	2016.9
16.54	2444.0	2017.3
16.55	2423.0	2017.6
16.56	2410.0	2017.9
16.57	2413.0	2018.2
16.58	2435.0	2018.5
16.59	2408.0	2018.8
16.6	2362.0	2019.1
16.61	2322.0	2019.4
16.62	2316.0	2019.7
16.63	2328.0	2020.0
16.64	2331.0	2020.3
16.65	2331.0	2020.6
16.66	2295.0	2020.9
16.67	2266.0	2021.2
16.68	2255.0	2021.5
16.69	2237.0	2021.8
16.7	2222.0	2022.1
16.71	2239.0	2022.3
16.72	2251.0	2022.6
16.73	2257.0	2022.9
16.74	2256.0	2023.2
16.75	2229.0	2023.5
16.76	2217.0	2023.7
16.77	2220.0	2024.0
16.78	2219.0	2024.3
16.79	2229.0	2024.6
16.8	2249.0	2024.8
16.81	2205.0	2025.1
16.82	2163.0	2025.3
16.83	2234.0	2025.6
16.84	2245.0	2025.9
16.85	2185.0	2026.1
16.86	2181.0	2026.4
16.87	2206.0	2026.6
16.88	2216.0	2026.9
16.89	2225.0	2027.1
16.9	2200.0	2027.4
16.91	2195.0	2027.6
16.92	2213.0	2027.9
16.93	2192.0	2028.1
16.94	2178.0	2028.4
16.95	2193.0	2028.6
16.96	2206.0	2028.8
16.97	2207.0	2029.1
16.98	2223.0	2029.3
16.99	2218.0	2029.5
17.0	2194.0	2029.8
17.01	2166.0	2030.0
17.02	2148.0	2030.2
17.03	2171.0	2030.4
17.04	2185.0	2030.7
17.05	2176.0	2030.9
17.06	2173.0	2031.1
17.07	2189.0	2031.3
17.08	2169.0	2031.5
17.09	2111.0	2031.7
17.1	2116.0	2031.9
17.11	2172.0	2032.2
17.12	2215.0	2032.4
17.13	2219.0	2032.6
17.14	2184.0	2032.8
17.15	2161.0	2033.0
17.16	2162.0	2033.2
17.17	2142.0	2033.4
17.18	2155.0	2033.6
17.19	2168.0	2033.7
17.2	2159.0	2033.9
17.21	2174.0	2034.1
17.22	2152.0	2034.3
17.23	2120.0	2034.5
17.24	2115.0	2034.7
17.25	2127.0	2034.9
17.26	2154.0	2035.0
17.27	2178.0	2035.2
17.28	2154.0	2035.4
17.29	2129.0	2035.6
17.3	2139.0	2035.7
17.31	2125.0	2035.9
17.32	2119.0	2036.1
17.33	2100.0	2036.2
17.34	2108.0	2036.4
17.35	2135.0	2036.5
17.36	2133.0	2036.7
17.37	2132.0	2036.9
17.38	2120.0	2037.0
17.39	2126.0	2037.2
17.4	2146.0	2037.3
17.41	2164.0	2037.5
17.42	2154.0	2037.6
17.43	2158.0	2037.8
17.44	2173.0	2037.9
17.45	2141.0	2038.0
17.46	2103.0	2038.2
17.47	2091.0	2038.3
17.48	2119.0	2038.5
17.49	2162.0	2038.6
17.5	2173.0	2038.7
17.51	2168.0	2038.8
17.52	2163.0	2039.0
17.53	2142.0	2039.1
17.54	2155.0	2039.2
17.55	2162.0	2039.3
17.56	2101.0	2039.5
17.57	2071.0	2039.6
17.58	2110.0	2039.7
17.59	2142.0	2039.8
17.6	2142.0	2039.9
17.61	2113.0	2040.0
17.62	2117.0	2040.1
17.63	2154.0	2040.2
17.64	2167.0	2040.3
17.65	2166.0	2040.4
17.66	2144.0	2040.5
17.67	2149.0	2040.6
17.68	2151.0	2040.7
17.69	2135.0	2040.8
17.7	2121.0	2040.9
17.71	2099.0	2041.0
17.72	2113.0	2041.1
17.73	2105.0	2041.2
17.74	2091.0	2041.3
17.75	2112.0	2041.3
17.76	2100.0	2041.4
17.77	2106.0	2041.5
17.78	2122.0	2041.6
17.79	2121.0	2041.6
17.8	2135.0	2041.7
17.81	2125.0	2041.8
17.82	2128.0	2041.8
17.83	2147.0	2041.9
17.84	2139.0	2042.0
17.85	2128.0	2042.0
17.86	2131.0	2042.1
17.87	2122.0	2042.1
17.88	2103.0	2042.2
17.89	2114.0	2042.2
17.9	2122.0	2042.3
17.91	2121.0	2042.3
17.92	2114.0	2042.4
17.93	2120.0	2042.4
17.94	2106.0	2042.5
17.95	2085.0	2042.5
17.96	2102.0	2042.5
17.97	2094.0	2042.6
17.98	2086.0	2042.6
17.99	2082.0	2042.6
18.0	2098.0	2042.7
18.01	2115.0	2042.7
18.02	2128.0	2042.7
18.03	2132.0	2042.7
18.04	2119.0	2042.8
18.05	2118.0	2042.8
18.06	2140.0	2042.8
18.07	2150.0	2042.8
18.08	2092.0	2042.8
18.09	2072.0	2042.8
18.1	2149.0	2042.8
18.11	2173.0	2042.8
18.12	2124.0	2042.8
18.13	2139.0	2042.8
18.14	2193.0	2042.8
18.15	2174.0	2042.8
18.16	2156.0	2042.8
18.17	2161.0	2042.8
18.18	2140.0	2042.8
18.19	2110.0	2042.8
18.2	2112.0	2042.8
18.21	2106.0	2042.8
18.22	2093.0	2042.8
18.23	2085.0	2042.7
18.24	2095.0	2042.7
18.25	2113.0	2042.7
18.26	2143.0	2042.7
18.27	2141.0	2042.6
18.28	2096.0	2042.6
18.29	2077.0	2042.6
18.3	2101.0	2042.5
18.31	2131.0	2042.5
18.32	2130.0	2042.5
18.33	2144.0	2042.4
18.34	2139.0	2042.4
18.35	2115.0	2042.3
18.36	2096.0	2042.3
18.37	2111.0	2042.2
18.38	2132.0	2042.2
18.39	2089.0	2042.1
18.4	2080.0	2042.1
18.41	2109.0	2042.0
18.42	2126.0	2041.9
18.43	2102.0	2041.9
18.44	2129.0	2041.8
18.45	2138.0	2041.7
18.46	2100.0	2041.7
18.47	2087.0	2041.6
18.48	2124.0	2041.5
18.49	2168.0	2041.5
18.5	2177.0	2041.4
18.51	2151.0	2041.3
18.52	2117.0	2041.2
18.53	2110.0	2041.1
18.54	2144.0	2041.0
18.55	2161.0	2040.9
18.56	2105.0	2040.9
18.57	2075.0	2040.8
18.58	2098.0	2040.7
18.59	2126.0	2040.6
18.6	2123.0	2040.5
18.61	2121.0	2040.4
18.62	2126.0	2040.3
18.63	2119.0	2040.2
18.64	2164.0	2040.0
18.65	2164.0	2039.9
18.66	2135.0	2039.8
18.67	2139.0	2039.7
18.68	2172.0	2039.6
18.69	2176.0	2039.5
18.7	2140.0	2039.3
18.71	2117.0	2039.2
18.72	2110.0	2039.1
18.73	2073.0	2039.0
18.74	2034.0	2038.8
18.75	2054.0	2038.7
18.76	2131.0	2038.6
18.77	2178.0	2038.4
18.78	2200.0	2038.3
18.79	2162.0	2038.1
18.8	2134.0	2038.0
18.81	2108.0	2037.9
18.82	2131.0	2037.7
18.83	2148.0	2037.6
18.84	2136.0	2037.4
18.85	2161.0	2037.2
18.86	2221.0	2037.1
18.87	2244.0	2036.9
18.88	2260.0	2036.8
18.89	2273.0	2036.6
18.9	2269.0	2036.4
18.91	2278.0	2036.3
18.92	2253.0	2036.1
18.93	2228.0	2035.9
18.94	2248.0	2035.7
18.95	2277.0	2035.6
18.96	2307.0	2035.4
18.97	2299.0	2035.2
18.98	2302.0	2035.0
18.99	2329.0	2034.8
19.0	2319.0	2034.6
19.01	2347.0	2034.5
19.02	2379.0	2034.3
19.03	2347.0	2034.1
19.04	2320.0	2033.9
19.05	2312.0	2033.7
19.06	2292.0	2033.5
19.07	2286.0	2033.3
19.08	2260.0	2033.0
19.09	2221.0	2032.8
19.1	2205.0	2032.6
19.11	2231.0	2032.4
19.12	2216.0	2032.2
19.13	2212.0	2032.0
19.14	2231.0	2031.8
19.15	2235.0	2031.5
19.16	2224.0	2031.3
19.17	2209.0	2031.1
19.18	2171.0	2030.8
19.19	2144.0	2030.6
19.2	2155.0	2030.4
19.21	2158.0	2030.1
19.22	2170.0	2029.9
19.23	2129.0	2029.7
19.24	2136.0	2029.4
19.25	2145.0	2029.2
19.26	2107.0	2028.9
19.27	2091.0	2028.7
19.28	2118.0	2028.4
19.29	2116.0	2028.2
19.3	2087.0	2027.9
19.31	2099.0	2027.6
19.32	2135.0	2027.4
19.33	2122.0	2027.1
19.34	2090.0	2026.8
19.35	2050.0	2026.6
19.36	2051.0	2026.3
19.37	2102.0	2026.0
19.38	2098.0	2025.8
19.39	2105.0	2025.5
19.4	2137.0	2025.2
19.41	2066.0	2024.9
19.42	1990.0	2024.6
19.43	2039.0	2024.3
19.44	2115.0	2024.1
19.45	2136.0	2023.8
19.46	2147.0	2023.5
19.47	2139.0	2023.2
19.48	2130.0	2022.9
19.49	2089.0	2022.6
19.5	2106.0	2022.3
19.51	2120.0	2022.0
19.52	2128.0	2021.6
19.53	2067.0	2021.3
19.54	2035.0	2021.0
19.55	2066.0	2020.7
19.56	2082.0	2020.4
19.57	2076.0	2020.1
19.58	2078.0	2019.7
19.59	2098.0	2019.4
19.6	2084.0	2019.1
19.61	2057.0	2018.8
19.62	2069.0	2018.4
19.63	2075.0	2018.1
19.64	2060.0	2017.8
19.65	2055.0	2017.4
19.66	2112.0	2017.1
19.67	2086.0	2016.7
19.68	2050.0	2016.4
19.69	2040.0	2016.0
19.7	2052.0	2015.7
19.71	2080.0	2015.3
19.72	2109.0	2015.0
19.73	2154.0	2014.6
19.74	2151.0	2014.3
19.75	2091.0	2013.9
19.76	2069.0	2013.6
19.77	2079.0	2013.2
19.78	2050.0	2012.8
19.79	2015.0	2012.5
19.8	1993.0	2012.1
19.81	2032.0	2011.7
19.82	2053.0	2011.3
19.83	2066.0	2011.0
19.84	2089.0	2010.6
19.85	2084.0	2010.2
19.86	2049.0	2009.8
19.87	2054.0	2009.4
