Thick_MnF2_0p6mm_pel
Wavelength = 1.54059 Å (Cu)
Angle	I(o)	I(b)
15.03	2621.0	2623.1
15.04	2611.0	2624.5
15.05	2611.0	2625.8
15.06	2614.0	2627.2
15.07	2648.0	2628.5
15.08	2657.0	2629.9
15.09	2657.0	2631.2
15.1	2679.0	2632.5
15.11	2682.0	2633.9
15.12	2671.0	2635.2
15.13	2673.0	2636.6
15.14	2685.0	2637.9
15.15	2693.0	2639.2
15.16	2662.0	2640.5
15.17	2660.0	2641.9
15.18	2625.0	2643.2
15.19	2593.0	2644.5
15.2	2591.0	2645.8
15.21	2645.0	2647.2
15.22	2685.0	2648.5
15.23	2669.0	2649.8
15.24	2667.0	2651.1
15.25	2711.0	2652.4
15.26	2735.0	2653.8
15.27	2711.0	2655.1
15.28	2690.0	2656.4
15.29	2685.0	2657.7
15.3	2707.0	2659.0
15.31	2724.0	2660.3
15.32	2720.0	2661.6
15.33	2682.0	2662.9
15.34	2676.0	2664.2
15.35	2667.0	2665.5
15.36	2638.0	2666.8
15.37	2608.0	2668.1
15.38	2634.0	2669.4
15.39	2671.0	2670.7
15.4	2674.0	2672.0
15.41	2691.0	2673.3
15.42	2718.0	2674.6
15.43	2707.0	2675.8
15.44	2737.0	2677.1
15.45	2715.0	2678.4
15.46	2686.0	2679.7
15.47	2676.0	2681.0
15.48	2666.0	2682.2
15.49	2680.0	2683.5
15.5	2713.0	2684.8
15.51	2712.0	2686.1
15.52	2697.0	2687.3
15.53	2694.0	2688.6
15.54	2689.0	2689.9
15.55	2671.0	2691.1
15.56	2684.0	2692.4
15.57	2648.0	2693.7
15.58	2648.0	2694.9
15.59	2664.0	2696.2
15.6	2686.0	2697.5
15.61	2705.0	2698.7
15.62	2694.0	2700.0
15.63	2662.0	2701.2
15.64	2661.0	2702.5
15.65	2668.0	2703.7
15.66	2675.0	2705.0
15.67	2672.0	2706.2
15.68	2689.0	2707.4
15.69	2697.0	2708.7
15.7	2674.0	2709.9
15.71	2685.0	2711.2
15.72	2732.0	2712.4
15.73	2770.0	2713.6
15.74	2771.0	2714.9
15.75	2753.0	2716.1
15.76	2746.0	2717.3
15.77	2703.0	2718.6
15.78	2674.0	2719.8
15.79	2720.0	2721.0
15.8	2735.0	2722.2
15.81	2739.0	2723.5
15.82	2754.0	2724.7
15.83	2787.0	2725.9
15.84	2800.0	2727.1
15.85	2824.0	2728.3
15.86	2780.0	2729.5
15.87	2730.0	2730.7
15.88	2766.0	2732.0
15.89	2757.0	2733.2
15.9	2749.0	2734.4
15.91	2779.0	2735.6
15.92	2791.0	2736.8
15.93	2785.0	2738.0
15.94	2815.0	2739.2
15.95	2814.0	2740.4
15.96	2755.0	2741.6
15.97	2704.0	2742.8
15.98	2734.0	2743.9
15.99	2755.0	2745.1
16.0	2745.0	2746.3
16.01	2772.0	2747.5
16.02	2764.0	2748.7
16.03	2777.0	2749.9
16.04	2752.0	2751.1
16.05	2791.0	2752.2
16.06	2794.0	2753.4
16.07	2760.0	2754.6
16.08	2745.0	2755.8
16.09	2779.0	2756.9
16.1	2787.0	2758.1
16.11	2780.0	2759.3
16.12	2800.0	2760.4
16.13	2779.0	2761.6
16.14	2753.0	2762.7
16.15	2754.0	2763.9
16.16	2763.0	2765.1
16.17	2751.0	2766.2
16.18	2747.0	2767.4
16.19	2788.0	2768.5
16.2	2830.0	2769.7
16.21	2824.0	2770.8
16.22	2780.0	2772.0
16.23	2754.0	2773.1
16.24	2760.0	2774.3
16.25	2808.0	2775.4
16.26	2867.0	2776.5
16.27	2850.0	2777.7
16.28	2817.0	2778.8
16.29	2824.0	2779.9
16.3	2855.0	2781.1
16.31	2852.0	2782.2
16.32	2796.0	2783.3
16.33	2777.0	2784.5
16.34	2827.0	2785.6
16.35	2821.0	2786.7
16.36	2813.0	2787.8
16.37	2844.0	2788.9
16.38	2843.0	2790.1
16.39	2816.0	2791.2
16.4	2804.0	2792.3
16.41	2877.0	2793.4
16.42	2904.0	2794.5
16.43	2900.0	2795.6
16.44	2879.0	2796.7
16.45	2821.0	2797.8
16.46	2812.0	2798.9
16.47	2822.0	2800.0
16.48	2820.0	2801.1
16.49	2840.0	2802.2
16.5	2892.0	2803.3
16.51	2867.0	2804.4
16.52	2841.0	2805.5
16.53	2871.0	2806.6
16.54	2897.0	2807.6
16.55	2890.0	2808.7
16.56	2875.0	2809.8
16.57	2882.0	2810.9
16.58	2858.0	2812.0
16.59	2851.0	2813.0
16.6	2894.0	2814.1
16.61	2886.0	2815.2
16.62	2893.0	2816.2
16.63	2921.0	2817.3
16.64	2928.0	2818.4
16.65	2892.0	2819.4
16.66	2912.0	2820.5
16.67	2899.0	2821.6
16.68	2865.0	2822.6
16.69	2858.0	2823.7
16.7	2877.0	2824.7
16.71	2857.0	2825.8
16.72	2884.0	2826.8
16.73	2896.0	2827.9
16.74	2861.0	2828.9
16.75	2862.0	2829.9
16.76	2893.0	2831.0
16.77	2898.0	2832.0
16.78	2910.0	2833.1
16.79	2903.0	2834.1
16.8	2869.0	2835.1
16.81	2889.0	2836.2
16.82	2909.0	2837.2
16.83	2912.0	2838.2
16.84	2925.0	2839.2
16.85	2910.0	2840.2
16.86	2852.0	2841.3
16.87	2825.0	2842.3
16.88	2852.0	2843.3
16.89	2863.0	2844.3
16.9	2883.0	2845.3
16.91	2886.0	2846.3
16.92	2851.0	2847.3
16.93	2853.0	2848.3
16.94	2912.0	2849.3
16.95	2960.0	2850.3
16.96	2936.0	2851.3
16.97	2913.0	2852.3
16.98	2895.0	2853.3
16.99	2920.0	2854.3
17.0	2970.0	2855.3
17.01	2956.0	2856.3
17.02	2918.0	2857.3
17.03	2911.0	2858.2
17.04	2908.0	2859.2
17.05	2908.0	2860.2
17.06	2893.0	2861.2
17.07	2933.0	2862.1
17.08	2989.0	2863.1
17.09	2997.0	2864.1
17.1	2959.0	2865.1
17.11	2930.0	2866.0
17.12	2949.0	2867.0
17.13	2954.0	2867.9
17.14	2934.0	2868.9
17.15	2937.0	2869.8
17.16	2949.0	2870.8
17.17	2958.0	2871.7
17.18	2941.0	2872.7
17.19	2912.0	2873.6
17.2	2953.0	2874.6
17.21	3007.0	2875.5
17.22	3010.0	2876.5
17.23	3009.0	2877.4
17.24	2983.0	2878.3
17.25	2955.0	2879.3
17.26	2973.0	2880.2
17.27	3000.0	2881.1
17.28	2987.0	2882.1
17.29	2970.0	2883.0
17.3	2979.0	2883.9
17.31	2981.0	2884.8
17.32	3001.0	2885.7
17.33	2994.0	2886.6
17.34	2957.0	2887.6
17.35	2954.0	2888.5
17.36	2966.0	2889.4
17.37	3003.0	2890.3
17.38	3021.0	2891.2
17.39	2979.0	2892.1
17.4	2952.0	2893.0
17.41	2967.0	2893.9
17.42	2992.0	2894.8
17.43	3000.0	2895.6
17.44	3007.0	2896.5
17.45	3029.0	2897.4
17.46	3036.0	2898.3
17.47	3009.0	2899.2
17.48	2983.0	2900.1
17.49	2995.0	2900.9
17.5	3011.0	2901.8
17.51	3004.0	2902.7
17.52	3010.0	2903.6
17.53	3015.0	2904.4
17.54	2989.0	2905.3
17.55	2971.0	2906.1
17.56	3045.0	2907.0
17.57	3099.0	2907.9
17.58	3036.0	2908.7
17.59	2978.0	2909.6
17.6	2969.0	2910.4
17.61	2981.0	2911.3
17.62	3015.0	2912.1
17.63	3063.0	2913.0
17.64	3085.0	2913.8
17.65	3059.0	2914.6
17.66	3024.0	2915.5
17.67	3042.0	2916.3
17.68	3038.0	2917.1
17.69	3013.0	2918.0
17.7	3012.0	2918.8
17.71	3047.0	2919.6
17.72	3059.0	2920.4
17.73	3042.0	2921.2
17.74	3107.0	2922.1
17.75	3151.0	2922.9
17.76	3159.0	2923.7
17.77	3132.0	2924.5
17.78	3077.0	2925.3
17.79	3060.0	2926.1
17.8	3068.0	2926.9
17.81	3081.0	2927.7
17.82	3074.0	2928.5
17.83	3083.0	2929.3
17.84	3094.0	2930.1
17.85	3087.0	2930.9
17.86	3098.0	2931.6
17.87	3117.0	2932.4
17.88	3124.0	2933.2
17.89	3118.0	2934.0
17.9	3139.0	2934.8
17.91	3163.0	2935.5
17.92	3137.0	2936.3
17.93	3118.0	2937.1
17.94	3136.0	2937.8
17.95	3148.0	2938.6
17.96	3156.0	2939.4
17.97	3206.0	2940.1
17.98	3207.0	2940.9
17.99	3112.0	2941.6
18.0	3093.0	2942.4
18.01	3093.0	2943.1
18.02	3076.0	2943.9
18.03	3110.0	2944.6
18.04	3116.0	2945.3
18.05	3121.0	2946.1
18.06	3132.0	2946.8
18.07	3130.0	2947.5
18.08	3108.0	2948.3
18.09	3116.0	2949.0
18.1	3139.0	2949.7
18.11	3158.0	2950.4
18.12	3188.0	2951.2
18.13	3179.0	2951.9
18.14	3165.0	2952.6
18.15	3181.0	2953.3
18.16	3172.0	2954.0
18.17	3120.0	2954.7
18.18	3120.0	2955.4
18.19	3171.0	2956.1
18.2	3175.0	2956.8
18.21	3180.0	2957.5
18.22	3195.0	2958.2
18.23	3203.0	2958.9
18.24	3173.0	2959.6
18.25	3120.0	2960.2
18.26	3127.0	2960.9
18.27	3180.0	2961.6
18.28	3247.0	2962.3
18.29	3239.0	2963.0
18.3	3219.0	2963.6
18.31	3213.0	2964.3
18.32	3184.0	2965.0
18.33	3141.0	2965.6
18.34	3167.0	2966.3
18.35	3191.0	2966.9
18.36	3179.0	2967.6
18.37	3197.0	2968.2
18.38	3209.0	2968.9
18.39	3246.0	2969.5
18.4	3255.0	2970.2
18.41	3208.0	2970.8
18.42	3208.0	2971.5
18.43	3253.0	2972.1
18.44	3283.0	2972.7
18.45	3326.0	2973.4
18.46	3328.0	2974.0
18.47	3290.0	2974.6
18.48	3225.0	2975.2
18.49	3222.0	2975.8
18.5	3253.0	2976.5
18.51	3241.0	2977.1
18.52	3210.0	2977.7
18.53	3204.0	2978.3
18.54	3227.0	2978.9
18.55	3277.0	2979.5
18.56	3295.0	2980.1
18.57	3269.0	2980.7
18.58	3279.0	2981.3
18.59	3300.0	2981.9
18.6	3302.0	2982.5
18.61	3324.0	2983.0
18.62	3323.0	2983.6
18.63	3331.0	2984.2
18.64	3321.0	2984.8
18.65	3309.0	2985.3
18.66	3259.0	2985.9
18.67	3261.0	2986.5
18.68	3257.0	2987.0
18.69	3240.0	2987.6
18.7	3269.0	2988.2
18.71	3279.0	2988.7
18.72	3286.0	2989.3
18.73	3303.0	2989.8
18.74	3306.0	2990.4
18.75	3267.0	2990.9
18.76	3237.0	2991.5
18.77	3283.0	2992.0
18.78	3283.0	2992.5
18.79	3294.0	2993.1
18.8	3366.0	2993.6
18.81	3343.0	2994.1
18.82	3360.0	2994.7
18.83	3427.0	2995.2
18.84	3354.0	2995.7
18.85	3271.0	2996.2
18.86	3283.0	2996.7
18.87	3345.0	2997.2
18.88	3364.0	2997.7
18.89	3379.0	2998.2
18.9	3420.0	2998.7
18.91	3422.0	2999.2
18.92	3363.0	2999.7
18.93	3377.0	3000.2
18.94	3393.0	3000.7
18.95	3347.0	3001.2
18.96	3323.0	3001.7
18.97	3316.0	3002.2
18.98	3323.0	3002.6
18.99	3346.0	3003.1
19.0	3331.0	3003.6
19.01	3369.0	3004.1
19.02	3383.0	3004.5
19.03	3404.0	3005.0
19.04	3440.0	3005.4
19.05	3470.0	3005.9
19.06	3397.0	3006.3
19.07	3379.0	3006.8
19.08	3434.0	3007.2
19.09	3450.0	3007.7
19.1	3471.0	3008.1
19.11	3471.0	3008.6
19.12	3462.0	3009.0
