Thick_TiO2_0p6mm_pel
Wavelength = 1.54059 Å (Cu)
Angle	I(o)	I(b)
16.92	3033.0	3002.1
16.93	3043.0	3002.9
16.94	3078.0	3003.6
16.95	3072.0	3004.4
16.96	3077.0	3005.1
16.97	3078.0	3005.8
16.98	3053.0	3006.6
16.99	3076.0	3007.3
17.0	3129.0	3008.0
17.01	3136.0	3008.7
17.02	3104.0	3009.4
17.03	3080.0	3010.2
17.04	3086.0	3010.9
17.05	3085.0	3011.6
17.06	3104.0	3012.2
17.07	3122.0	3012.9
17.08	3101.0	3013.6
17.09	3102.0	3014.3
17.1	3110.0	3015.0
17.11	3086.0	3015.6
17.12	3072.0	3016.3
17.13	3077.0	3017.0
17.14	3052.0	3017.6
17.15	3039.0	3018.3
17.16	3114.0	3018.9
17.17	3170.0	3019.6
17.18	3096.0	3020.2
17.19	3042.0	3020.8
17.2	3092.0	3021.5
17.21	3125.0	3022.1
17.22	3110.0	3022.7
17.23	3138.0	3023.3
17.24	3179.0	3024.0
17.25	3168.0	3024.6
17.26	3154.0	3025.2
17.27	3176.0	3025.8
17.28	3170.0	3026.4
17.29	3148.0	3027.0
17.3	3120.0	3027.5
17.31	3116.0	3028.1
17.32	3147.0	3028.7
17.33	3163.0	3029.3
17.34	3170.0	3029.8
17.35	3179.0	3030.4
17.36	3201.0	3031.0
17.37	3168.0	3031.5
17.38	3120.0	3032.1
17.39	3147.0	3032.6
17.4	3201.0	3033.1
17.41	3218.0	3033.7
17.42	3195.0	3034.2
17.43	3183.0	3034.7
17.44	3185.0	3035.3
17.45	3196.0	3035.8
17.46	3188.0	3036.3
17.47	3167.0	3036.8
17.48	3167.0	3037.3
17.49	3208.0	3037.8
17.5	3215.0	3038.3
17.51	3189.0	3038.8
17.52	3174.0	3039.3
17.53	3194.0	3039.8
17.54	3230.0	3040.3
17.55	3217.0	3040.7
17.56	3200.0	3041.2
17.57	3203.0	3041.7
17.58	3215.0	3042.1
17.59	3219.0	3042.6
17.6	3226.0	3043.1
17.61	3242.0	3043.5
17.62	3243.0	3043.9
17.63	3251.0	3044.4
17.64	3258.0	3044.8
17.65	3229.0	3045.3
17.66	3231.0	3045.7
17.67	3266.0	3046.1
17.68	3276.0	3046.5
17.69	3235.0	3046.9
17.7	3207.0	3047.3
17.71	3227.0	3047.8
17.72	3231.0	3048.2
17.73	3209.0	3048.6
17.74	3184.0	3048.9
17.75	3184.0	3049.3
17.76	3209.0	3049.7
17.77	3231.0	3050.1
17.78	3264.0	3050.5
17.79	3289.0	3050.8
17.8	3250.0	3051.2
17.81	3217.0	3051.6
17.82	3257.0	3051.9
17.83	3284.0	3052.3
17.84	3278.0	3052.6
17.85	3285.0	3053.0
17.86	3261.0	3053.3
17.87	3240.0	3053.6
17.88	3272.0	3054.0
17.89	3319.0	3054.3
17.9	3297.0	3054.6
17.91	3264.0	3054.9
17.92	3265.0	3055.3
17.93	3272.0	3055.6
17.94	3316.0	3055.9
17.95	3311.0	3056.2
17.96	3221.0	3056.5
17.97	3201.0	3056.8
17.98	3242.0	3057.1
17.99	3249.0	3057.3
18.0	3284.0	3057.6
18.01	3323.0	3057.9
18.02	3340.0	3058.2
18.03	3313.0	3058.4
18.04	3286.0	3058.7
18.05	3273.0	3059.0
18.06	3295.0	3059.2
18.07	3356.0	3059.5
18.08	3340.0	3059.7
18.09	3323.0	3059.9
18.1	3333.0	3060.2
18.11	3351.0	3060.4
18.12	3362.0	3060.6
18.13	3330.0	3060.9
18.14	3400.0	3061.1
18.15	3382.0	3061.3
18.16	3277.0	3061.5
18.17	3310.0	3061.7
18.18	3325.0	3061.9
18.19	3341.0	3062.1
18.2	3365.0	3062.3
18.21	3366.0	3062.5
18.22	3361.0	3062.7
18.23	3348.0	3062.9
18.24	3348.0	3063.0
18.25	3362.0	3063.2
18.26	3402.0	3063.4
18.27	3388.0	3063.6
